student_id,course_id,course_name,department,semester
STU00166,ME301,Thermodynamics,MECH,2
STU00166,ME302,Fluid Mechanics,MECH,3
STU00166,ME304,Manufacturing Tech,MECH,4
STU00167,IT304,Information Security,IT,1
STU00167,IT303,Software Engineering,IT,2
STU00167,IT304,Information Security,IT,3
STU00167,IT305,Mobile Computing,IT,4
STU00167,IT301,Web Technologies,IT,5
STU00168,EC305,Microprocessors,ECE,1
STU00168,EC305,Microprocessors,ECE,2
STU00169,CE302,Geotechnical Eng,CIVIL,1
STU00169,CE303,Surveying,CIVIL,2
STU00169,CE304,Concrete Tech,CIVIL,3
STU00169,CE302,Geotechnical Eng,CIVIL,4
STU00169,CE302,Geotechnical Eng,CIVIL,5
STU00169,CE301,Structural Analysis,CIVIL,6
STU00170,ME305,Heat Transfer,MECH,1
STU00170,ME305,Heat Transfer,MECH,2
STU00170,ME303,Machine Design,MECH,3
STU00170,ME302,Fluid Mechanics,MECH,4
STU00171,EC305,Microprocessors,ECE,1
STU00171,EC303,Communication Systems,ECE,2
STU00171,EC301,Signals and Systems,ECE,3
STU00171,EC301,Signals and Systems,ECE,4
STU00172,EC305,Microprocessors,ECE,1
STU00172,EC304,VLSI Design,ECE,2
STU00172,EC302,Digital Electronics,ECE,3
STU00172,EC302,Digital Electronics,ECE,4
STU00172,EC303,Communication Systems,ECE,5
STU00172,EC304,VLSI Design,ECE,6
STU00173,CE303,Surveying,CIVIL,1
STU00173,CE305,Transportation Eng,CIVIL,2
STU00173,CE304,Concrete Tech,CIVIL,3
STU00173,CE302,Geotechnical Eng,CIVIL,4
STU00173,CE304,Concrete Tech,CIVIL,5
STU00173,CE304,Concrete Tech,CIVIL,6
STU00174,ME302,Fluid Mechanics,MECH,1
STU00174,ME304,Manufacturing Tech,MECH,2
STU00175,CS304,Computer Networks,CSE,1
STU00175,CS304,Computer Networks,CSE,2
STU00175,CS304,Computer Networks,CSE,3
STU00176,EE303,Electrical Machines,EEE,1
STU00176,EE301,Power Systems,EEE,2
STU00177,CS305,Data Warehousing and Mining,CSE,1
STU00177,CS302,DBMS,CSE,2
STU00178,EE302,Control Systems,EEE,1
STU00178,EE301,Power Systems,EEE,2
STU00178,EE302,Control Systems,EEE,3
STU00178,EE303,Electrical Machines,EEE,4
STU00178,EE302,Control Systems,EEE,5
STU00179,IT303,Software Engineering,IT,1
STU00179,IT302,Cloud Computing,IT,2
STU00179,IT301,Web Technologies,IT,3
STU00180,EC301,Signals and Systems,ECE,1
STU00180,EC302,Digital Electronics,ECE,2
STU00180,EC301,Signals and Systems,ECE,3
STU00180,EC302,Digital Electronics,ECE,4
STU00181,EE302,Control Systems,EEE,1
STU00181,EE303,Electrical Machines,EEE,2
STU00181,EE305,Circuit Theory,EEE,3
STU00181,EE301,Power Systems,EEE,4
STU00181,EE302,Control Systems,EEE,5
STU00182,ME302,Fluid Mechanics,MECH,1
STU00182,ME303,Machine Design,MECH,2
STU00182,ME305,Heat Transfer,MECH,3
STU00183,CS301,Data Structures,CSE,1
STU00183,CS305,Data Warehousing and Mining,CSE,2
STU00183,CS302,DBMS,CSE,3
STU00184,EC301,Signals and Systems,ECE,1
STU00184,EC302,Digital Electronics,ECE,2
STU00184,EC302,Digital Electronics,ECE,3
STU00185,ME305,Heat Transfer,MECH,1
STU00185,ME302,Fluid Mechanics,MECH,2
STU00185,ME305,Heat Transfer,MECH,3
STU00185,ME304,Manufacturing Tech,MECH,4
STU00185,ME302,Fluid Mechanics,MECH,5
STU00186,CE305,Transportation Eng,CIVIL,1
STU00186,CE304,Concrete Tech,CIVIL,2
STU00186,CE303,Surveying,CIVIL,3
STU00186,CE305,Transportation Eng,CIVIL,4
STU00187,IT302,Cloud Computing,IT,1
STU00187,IT304,Information Security,IT,2
STU00187,IT304,Information Security,IT,3
STU00188,CE304,Concrete Tech,CIVIL,1
STU00188,CE305,Transportation Eng,CIVIL,2
STU00188,CE303,Surveying,CIVIL,3
STU00188,CE305,Transportation Eng,CIVIL,4
STU00189,EE301,Power Systems,EEE,1
STU00189,EE304,Power Electronics,EEE,2
STU00189,EE302,Control Systems,EEE,3
STU00190,IT305,Mobile Computing,IT,1
STU00190,IT304,Information Security,IT,2
STU00190,IT304,Information Security,IT,3
STU00190,IT304,Information Security,IT,4
STU00190,IT304,Information Security,IT,5
STU00191,EE304,Power Electronics,EEE,1
STU00191,EE302,Control Systems,EEE,2
STU00191,EE302,Control Systems,EEE,3
STU00191,EE301,Power Systems,EEE,4
STU00192,CS303,Operating Systems,CSE,1
STU00192,CS303,Operating Systems,CSE,2
STU00193,CE301,Structural Analysis,CIVIL,1
STU00193,CE303,Surveying,CIVIL,2
STU00194,IT302,Cloud Computing,IT,1
STU00194,IT302,Cloud Computing,IT,2
STU00194,IT303,Software Engineering,IT,3
STU00194,IT303,Software Engineering,IT,4
STU00194,IT305,Mobile Computing,IT,5
STU00194,IT305,Mobile Computing,IT,6
STU00195,IT303,Software Engineering,IT,1
STU00195,IT303,Software Engineering,IT,2
STU00196,CE305,Transportation Eng,CIVIL,1
STU00196,CE304,Concrete Tech,CIVIL,2
STU00196,CE304,Concrete Tech,CIVIL,3
STU00196,CE302,Geotechnical Eng,CIVIL,4
STU00196,CE304,Concrete Tech,CIVIL,5
STU00197,IT305,Mobile Computing,IT,1
STU00197,IT304,Information Security,IT,2
STU00197,IT301,Web Technologies,IT,3
STU00197,IT302,Cloud Computing,IT,4
STU00197,IT304,Information Security,IT,5
STU00197,IT304,Information Security,IT,6
STU00198,CE301,Structural Analysis,CIVIL,1
STU00198,CE302,Geotechnical Eng,CIVIL,2
STU00198,CE303,Surveying,CIVIL,3
STU00198,CE304,Concrete Tech,CIVIL,4
STU00198,CE303,Surveying,CIVIL,5
STU00198,CE304,Concrete Tech,CIVIL,6
STU00199,CS305,Data Warehousing and Mining,CSE,1
STU00199,CS303,Operating Systems,CSE,2
STU00199,CS305,Data Warehousing and Mining,CSE,3
STU00199,CS302,DBMS,CSE,4
STU00199,CS303,Operating Systems,CSE,5
STU00200,CS302,DBMS,CSE,1
STU00200,CS301,Data Structures,CSE,2
STU00200,CS302,DBMS,CSE,3
STU00200,CS301,Data Structures,CSE,4
STU00200,CS305,Data Warehousing and Mining,CSE,5
STU00201,ME301,Thermodynamics,MECH,1
STU00201,ME301,Thermodynamics,MECH,2
STU00201,ME301,Thermodynamics,MECH,3
STU00201,ME301,Thermodynamics,MECH,4
STU00202,EC301,Signals and Systems,ECE,1
STU00202,EC303,Communication Systems,ECE,2
STU00202,EC302,Digital Electronics,ECE,3
STU00203,EC301,Signals and Systems,ECE,1
STU00203,EC301,Signals and Systems,ECE,2
STU00203,EC305,Microprocessors,ECE,3
STU00203,EC302,Digital Electronics,ECE,4
STU00203,EC304,VLSI Design,ECE,5
STU00203,EC302,Digital Electronics,ECE,6
STU00204,EC305,Microprocessors,ECE,1
STU00204,EC304,VLSI Design,ECE,2
STU00204,EC304,VLSI Design,ECE,3
STU00205,EE302,Control Systems,EEE,1
STU00205,EE304,Power Electronics,EEE,2
STU00205,EE302,Control Systems,EEE,3
STU00206,CE302,Geotechnical Eng,CIVIL,1
STU00206,CE303,Surveying,CIVIL,2
STU00206,CE301,Structural Analysis,CIVIL,3
STU00206,CE304,Concrete Tech,CIVIL,4
STU00206,CE304,Concrete Tech,CIVIL,5
STU00206,CE305,Transportation Eng,CIVIL,6
STU00207,CE304,Concrete Tech,CIVIL,1
STU00207,CE304,Concrete Tech,CIVIL,2
STU00207,CE301,Structural Analysis,CIVIL,3
STU00207,CE304,Concrete Tech,CIVIL,4
STU00207,CE303,Surveying,CIVIL,5
STU00207,CE305,Transportation Eng,CIVIL,6
STU00208,EE302,Control Systems,EEE,1
STU00208,EE305,Circuit Theory,EEE,2
STU00208,EE304,Power Electronics,EEE,3
STU00208,EE302,Control Systems,EEE,4
STU00208,EE304,Power Electronics,EEE,5
STU00209,CS302,DBMS,CSE,1
STU00209,CS305,Data Warehousing and Mining,CSE,2
STU00209,CS301,Data Structures,CSE,3
STU00210,IT304,Information Security,IT,1
STU00210,IT303,Software Engineering,IT,2
STU00210,IT301,Web Technologies,IT,3
STU00210,IT304,Information Security,IT,4
STU00210,IT302,Cloud Computing,IT,5
STU00211,IT305,Mobile Computing,IT,1
STU00211,IT304,Information Security,IT,2
STU00211,IT301,Web Technologies,IT,3
STU00212,CE303,Surveying,CIVIL,1
STU00212,CE302,Geotechnical Eng,CIVIL,2
STU00212,CE301,Structural Analysis,CIVIL,3
STU00212,CE303,Surveying,CIVIL,4
STU00212,CE302,Geotechnical Eng,CIVIL,5
STU00213,CE304,Concrete Tech,CIVIL,1
STU00213,CE301,Structural Analysis,CIVIL,2
STU00213,CE305,Transportation Eng,CIVIL,3
STU00213,CE304,Concrete Tech,CIVIL,4
STU00213,CE304,Concrete Tech,CIVIL,5
STU00214,ME302,Fluid Mechanics,MECH,1
STU00214,ME305,Heat Transfer,MECH,2
STU00214,ME302,Fluid Mechanics,MECH,3
STU00215,CS305,Data Warehousing and Mining,CSE,1
STU00215,CS302,DBMS,CSE,2
STU00216,IT303,Software Engineering,IT,1
STU00216,IT304,Information Security,IT,2
STU00217,CE302,Geotechnical Eng,CIVIL,1
STU00217,CE305,Transportation Eng,CIVIL,2
STU00217,CE304,Concrete Tech,CIVIL,3
STU00218,ME301,Thermodynamics,MECH,1
STU00218,ME303,Machine Design,MECH,2
STU00218,ME301,Thermodynamics,MECH,3
STU00218,ME301,Thermodynamics,MECH,4
STU00218,ME302,Fluid Mechanics,MECH,5
STU00218,ME303,Machine Design,MECH,6
STU00219,EC301,Signals and Systems,ECE,1
STU00219,EC304,VLSI Design,ECE,2
STU00219,EC301,Signals and Systems,ECE,3
STU00220,CS301,Data Structures,CSE,1
STU00220,CS301,Data Structures,CSE,2
STU00220,CS302,DBMS,CSE,3
STU00221,IT305,Mobile Computing,IT,1
STU00221,IT303,Software Engineering,IT,2
STU00221,IT305,Mobile Computing,IT,3
STU00221,IT305,Mobile Computing,IT,4
STU00221,IT305,Mobile Computing,IT,5
STU00222,ME301,Thermodynamics,MECH,1
STU00222,ME302,Fluid Mechanics,MECH,2
STU00222,ME303,Machine Design,MECH,3
STU00222,ME302,Fluid Mechanics,MECH,4
STU00222,ME304,Manufacturing Tech,MECH,5
STU00223,CS304,Computer Networks,CSE,1
STU00223,CS304,Computer Networks,CSE,2
STU00224,CE303,Surveying,CIVIL,1
STU00224,CE301,Structural Analysis,CIVIL,2
STU00225,EE304,Power Electronics,EEE,1
STU00225,EE305,Circuit Theory,EEE,2
STU00225,EE301,Power Systems,EEE,3
STU00226,EC301,Signals and Systems,ECE,1
STU00226,EC304,VLSI Design,ECE,2
STU00226,EC303,Communication Systems,ECE,3
STU00226,EC303,Communication Systems,ECE,4
STU00227,CE303,Surveying,CIVIL,1
STU00227,CE305,Transportation Eng,CIVIL,2
STU00228,EC305,Microprocessors,ECE,1
STU00228,EC305,Microprocessors,ECE,2
STU00228,EC302,Digital Electronics,ECE,3
STU00228,EC305,Microprocessors,ECE,4
STU00228,EC303,Communication Systems,ECE,5
STU00229,IT302,Cloud Computing,IT,1
STU00229,IT301,Web Technologies,IT,2
STU00229,IT303,Software Engineering,IT,3
STU00229,IT303,Software Engineering,IT,4
STU00229,IT302,Cloud Computing,IT,5
STU00230,CS301,Data Structures,CSE,1
STU00230,CS305,Data Warehousing and Mining,CSE,2
STU00230,CS303,Operating Systems,CSE,3
STU00231,ME303,Machine Design,MECH,1
STU00231,ME305,Heat Transfer,MECH,2
STU00231,ME303,Machine Design,MECH,3
STU00231,ME302,Fluid Mechanics,MECH,4
STU00232,EC302,Digital Electronics,ECE,1
STU00232,EC305,Microprocessors,ECE,2
STU00232,EC302,Digital Electronics,ECE,3
STU00232,EC305,Microprocessors,ECE,4
STU00233,CS303,Operating Systems,CSE,1
STU00233,CS304,Computer Networks,CSE,2
STU00233,CS301,Data Structures,CSE,3
STU00233,CS301,Data Structures,CSE,4
STU00233,CS301,Data Structures,CSE,5
STU00233,CS302,DBMS,CSE,6
STU00234,ME302,Fluid Mechanics,MECH,1
STU00234,ME302,Fluid Mechanics,MECH,2
STU00235,ME304,Manufacturing Tech,MECH,1
STU00235,ME302,Fluid Mechanics,MECH,2
STU00235,ME302,Fluid Mechanics,MECH,3
STU00235,ME302,Fluid Mechanics,MECH,4
STU00235,ME303,Machine Design,MECH,5
STU00236,EE304,Power Electronics,EEE,1
STU00236,EE303,Electrical Machines,EEE,2
STU00236,EE301,Power Systems,EEE,3
STU00236,EE304,Power Electronics,EEE,4
STU00236,EE302,Control Systems,EEE,5
STU00236,EE304,Power Electronics,EEE,6
STU00237,CE305,Transportation Eng,CIVIL,1
STU00237,CE302,Geotechnical Eng,CIVIL,2
STU00237,CE301,Structural Analysis,CIVIL,3
STU00237,CE304,Concrete Tech,CIVIL,4
STU00237,CE303,Surveying,CIVIL,5
STU00237,CE305,Transportation Eng,CIVIL,6
STU00238,EE304,Power Electronics,EEE,1
STU00238,EE303,Electrical Machines,EEE,2
STU00238,EE303,Electrical Machines,EEE,3
STU00238,EE305,Circuit Theory,EEE,4
STU00239,IT303,Software Engineering,IT,1
STU00239,IT304,Information Security,IT,2
STU00240,ME302,Fluid Mechanics,MECH,1
STU00240,ME301,Thermodynamics,MECH,2
STU00240,ME304,Manufacturing Tech,MECH,3
STU00241,EC304,VLSI Design,ECE,1
STU00241,EC304,VLSI Design,ECE,2
STU00241,EC303,Communication Systems,ECE,3
STU00241,EC304,VLSI Design,ECE,4
STU00241,EC301,Signals and Systems,ECE,5
STU00242,CE302,Geotechnical Eng,CIVIL,1
STU00242,CE304,Concrete Tech,CIVIL,2
STU00242,CE303,Surveying,CIVIL,3
STU00242,CE303,Surveying,CIVIL,4
STU00242,CE304,Concrete Tech,CIVIL,5
STU00242,CE302,Geotechnical Eng,CIVIL,6
STU00243,EE301,Power Systems,EEE,1
STU00243,EE301,Power Systems,EEE,2
STU00243,EE303,Electrical Machines,EEE,3
STU00243,EE302,Control Systems,EEE,4
STU00243,EE302,Control Systems,EEE,5
STU00244,EE301,Power Systems,EEE,1
STU00244,EE304,Power Electronics,EEE,2
STU00245,ME301,Thermodynamics,MECH,1
STU00245,ME304,Manufacturing Tech,MECH,2
STU00245,ME304,Manufacturing Tech,MECH,3
STU00245,ME303,Machine Design,MECH,4
STU00245,ME305,Heat Transfer,MECH,5
STU00245,ME304,Manufacturing Tech,MECH,6
STU00246,CS305,Data Warehousing and Mining,CSE,1
STU00246,CS302,DBMS,CSE,2
STU00247,IT304,Information Security,IT,1
STU00247,IT301,Web Technologies,IT,2
STU00247,IT304,Information Security,IT,3
STU00248,IT301,Web Technologies,IT,1
STU00248,IT305,Mobile Computing,IT,2
STU00249,ME304,Manufacturing Tech,MECH,1
STU00249,ME302,Fluid Mechanics,MECH,2
STU00249,ME302,Fluid Mechanics,MECH,3
STU00249,ME302,Fluid Mechanics,MECH,4
STU00250,EE305,Circuit Theory,EEE,1
STU00250,EE304,Power Electronics,EEE,2
STU00250,EE302,Control Systems,EEE,3
STU00251,ME302,Fluid Mechanics,MECH,1
STU00251,ME303,Machine Design,MECH,2
STU00252,EE305,Circuit Theory,EEE,1
STU00252,EE302,Control Systems,EEE,2
STU00252,EE303,Electrical Machines,EEE,3
STU00252,EE304,Power Electronics,EEE,4
STU00252,EE303,Electrical Machines,EEE,5
STU00253,CS301,Data Structures,CSE,1
STU00253,CS304,Computer Networks,CSE,2
STU00253,CS301,Data Structures,CSE,3
STU00253,CS301,Data Structures,CSE,4
STU00254,ME305,Heat Transfer,MECH,1
STU00254,ME301,Thermodynamics,MECH,2
STU00255,ME301,Thermodynamics,MECH,1
STU00255,ME305,Heat Transfer,MECH,2
STU00255,ME304,Manufacturing Tech,MECH,3
STU00255,ME303,Machine Design,MECH,4
STU00255,ME303,Machine Design,MECH,5
STU00255,ME303,Machine Design,MECH,6
STU00256,IT303,Software Engineering,IT,1
STU00256,IT304,Information Security,IT,2
STU00256,IT303,Software Engineering,IT,3
STU00257,EE301,Power Systems,EEE,1
STU00257,EE304,Power Electronics,EEE,2
STU00258,EC305,Microprocessors,ECE,1
STU00258,EC305,Microprocessors,ECE,2
STU00259,EC303,Communication Systems,ECE,1
STU00259,EC305,Microprocessors,ECE,2
STU00259,EC305,Microprocessors,ECE,3
STU00260,EE301,Power Systems,EEE,1
STU00260,EE301,Power Systems,EEE,2
STU00260,EE301,Power Systems,EEE,3
STU00261,EC302,Digital Electronics,ECE,1
STU00261,EC304,VLSI Design,ECE,2
STU00261,EC303,Communication Systems,ECE,3
STU00261,EC304,VLSI Design,ECE,4
STU00261,EC304,VLSI Design,ECE,5
STU00262,EE302,Control Systems,EEE,1
STU00262,EE305,Circuit Theory,EEE,2
STU00262,EE302,Control Systems,EEE,3
STU00262,EE301,Power Systems,EEE,4
STU00262,EE305,Circuit Theory,EEE,5
STU00262,EE302,Control Systems,EEE,6
STU00263,CE304,Concrete Tech,CIVIL,1
STU00263,CE302,Geotechnical Eng,CIVIL,2
STU00264,CE301,Structural Analysis,CIVIL,1
STU00264,CE304,Concrete Tech,CIVIL,2
STU00264,CE302,Geotechnical Eng,CIVIL,3
STU00265,ME303,Machine Design,MECH,1
STU00265,ME303,Machine Design,MECH,2
STU00265,ME301,Thermodynamics,MECH,3
STU00265,ME305,Heat Transfer,MECH,4
STU00265,ME301,Thermodynamics,MECH,5
STU00266,IT305,Mobile Computing,IT,1
STU00266,IT303,Software Engineering,IT,2
STU00266,IT304,Information Security,IT,3
STU00267,IT302,Cloud Computing,IT,1
STU00267,IT301,Web Technologies,IT,2
STU00267,IT301,Web Technologies,IT,3
STU00268,ME303,Machine Design,MECH,1
STU00268,ME301,Thermodynamics,MECH,2
STU00269,EC303,Communication Systems,ECE,1
STU00269,EC305,Microprocessors,ECE,2
STU00269,EC303,Communication Systems,ECE,3
STU00270,IT305,Mobile Computing,IT,1
STU00270,IT304,Information Security,IT,2
STU00270,IT303,Software Engineering,IT,3
STU00270,IT302,Cloud Computing,IT,4
STU00270,IT301,Web Technologies,IT,5
STU00270,IT301,Web Technologies,IT,6
STU00271,CS302,DBMS,CSE,1
STU00271,CS302,DBMS,CSE,2
STU00271,CS304,Computer Networks,CSE,3
STU00271,CS305,Data Warehousing and Mining,CSE,4
STU00272,EC301,Signals and Systems,ECE,1
STU00272,EC303,Communication Systems,ECE,2
STU00272,EC303,Communication Systems,ECE,3
STU00273,EE304,Power Electronics,EEE,1
STU00273,EE304,Power Electronics,EEE,2
STU00273,EE303,Electrical Machines,EEE,3
STU00274,CS302,DBMS,CSE,1
STU00274,CS302,DBMS,CSE,2
STU00274,CS304,Computer Networks,CSE,3
STU00275,CS301,Data Structures,CSE,1
STU00275,CS303,Operating Systems,CSE,2
STU00275,CS304,Computer Networks,CSE,3
STU00276,CE304,Concrete Tech,CIVIL,1
STU00276,CE305,Transportation Eng,CIVIL,2
STU00276,CE303,Surveying,CIVIL,3
STU00276,CE305,Transportation Eng,CIVIL,4
STU00276,CE301,Structural Analysis,CIVIL,5
STU00277,IT305,Mobile Computing,IT,1
STU00277,IT303,Software Engineering,IT,2
STU00277,IT302,Cloud Computing,IT,3
STU00277,IT304,Information Security,IT,4
STU00278,ME302,Fluid Mechanics,MECH,1
STU00278,ME302,Fluid Mechanics,MECH,2
STU00278,ME301,Thermodynamics,MECH,3
STU00278,ME305,Heat Transfer,MECH,4
STU00279,EC304,VLSI Design,ECE,1
STU00279,EC302,Digital Electronics,ECE,2
STU00279,EC301,Signals and Systems,ECE,3
STU00280,CE302,Geotechnical Eng,CIVIL,1
STU00280,CE301,Structural Analysis,CIVIL,2
STU00280,CE305,Transportation Eng,CIVIL,3
STU00280,CE302,Geotechnical Eng,CIVIL,4
STU00280,CE302,Geotechnical Eng,CIVIL,5
STU00281,EE302,Control Systems,EEE,1
STU00281,EE304,Power Electronics,EEE,2
STU00282,IT302,Cloud Computing,IT,1
STU00282,IT301,Web Technologies,IT,2
STU00282,IT304,Information Security,IT,3
STU00282,IT304,Information Security,IT,4
STU00282,IT301,Web Technologies,IT,5
STU00282,IT301,Web Technologies,IT,6
STU00283,EE304,Power Electronics,EEE,1
STU00283,EE301,Power Systems,EEE,2
STU00284,EC301,Signals and Systems,ECE,1
STU00284,EC304,VLSI Design,ECE,2
STU00284,EC304,VLSI Design,ECE,3
STU00284,EC305,Microprocessors,ECE,4
STU00285,EC303,Communication Systems,ECE,1
STU00285,EC305,Microprocessors,ECE,2
STU00286,ME301,Thermodynamics,MECH,1
STU00286,ME305,Heat Transfer,MECH,2
STU00286,ME301,Thermodynamics,MECH,3
STU00286,ME302,Fluid Mechanics,MECH,4
STU00286,ME302,Fluid Mechanics,MECH,5
STU00287,EE305,Circuit Theory,EEE,1
STU00287,EE303,Electrical Machines,EEE,2
STU00288,CE302,Geotechnical Eng,CIVIL,1
STU00288,CE302,Geotechnical Eng,CIVIL,2
STU00289,ME303,Machine Design,MECH,1
STU00289,ME301,Thermodynamics,MECH,2
STU00289,ME305,Heat Transfer,MECH,3
STU00289,ME303,Machine Design,MECH,4
STU00289,ME304,Manufacturing Tech,MECH,5
STU00289,ME302,Fluid Mechanics,MECH,6
STU00290,IT305,Mobile Computing,IT,1
STU00290,IT305,Mobile Computing,IT,2
STU00291,ME305,Heat Transfer,MECH,1
STU00291,ME303,Machine Design,MECH,2
STU00291,ME305,Heat Transfer,MECH,3
STU00292,EC301,Signals and Systems,ECE,1
STU00292,EC301,Signals and Systems,ECE,2
STU00293,IT303,Software Engineering,IT,1
STU00293,IT302,Cloud Computing,IT,2
STU00293,IT305,Mobile Computing,IT,3
STU00294,EE302,Control Systems,EEE,1
STU00294,EE301,Power Systems,EEE,2
STU00294,EE303,Electrical Machines,EEE,3
STU00294,EE302,Control Systems,EEE,4
STU00295,CS301,Data Structures,CSE,1
STU00295,CS304,Computer Networks,CSE,2
STU00295,CS305,Data Warehousing and Mining,CSE,3
STU00295,CS301,Data Structures,CSE,4
STU00295,CS302,DBMS,CSE,5
STU00296,EC305,Microprocessors,ECE,1
STU00296,EC304,VLSI Design,ECE,2
STU00296,EC303,Communication Systems,ECE,3
STU00296,EC304,VLSI Design,ECE,4
STU00296,EC305,Microprocessors,ECE,5
STU00296,EC301,Signals and Systems,ECE,6
STU00297,IT305,Mobile Computing,IT,1
STU00297,IT305,Mobile Computing,IT,2
STU00298,ME303,Machine Design,MECH,1
STU00298,ME303,Machine Design,MECH,2
STU00299,CE302,Geotechnical Eng,CIVIL,1
STU00299,CE303,Surveying,CIVIL,2
STU00299,CE301,Structural Analysis,CIVIL,3
STU00299,CE302,Geotechnical Eng,CIVIL,4
STU00300,EE301,Power Systems,EEE,1
STU00300,EE305,Circuit Theory,EEE,2
STU00301,ME304,Manufacturing Tech,MECH,1
STU00301,ME305,Heat Transfer,MECH,2
STU00301,ME305,Heat Transfer,MECH,3
STU00301,ME305,Heat Transfer,MECH,4
STU00301,ME305,Heat Transfer,MECH,5
STU00301,ME301,Thermodynamics,MECH,6
STU00302,EE304,Power Electronics,EEE,1
STU00302,EE303,Electrical Machines,EEE,2
STU00302,EE304,Power Electronics,EEE,3
STU00302,EE303,Electrical Machines,EEE,4
STU00303,CE302,Geotechnical Eng,CIVIL,1
STU00303,CE302,Geotechnical Eng,CIVIL,2
STU00303,CE305,Transportation Eng,CIVIL,3
STU00303,CE301,Structural Analysis,CIVIL,4
STU00303,CE302,Geotechnical Eng,CIVIL,5
STU00303,CE304,Concrete Tech,CIVIL,6
STU00304,EE303,Electrical Machines,EEE,1
STU00304,EE305,Circuit Theory,EEE,2
STU00304,EE303,Electrical Machines,EEE,3
STU00304,EE305,Circuit Theory,EEE,4
STU00304,EE303,Electrical Machines,EEE,5
STU00305,EC304,VLSI Design,ECE,1
STU00305,EC301,Signals and Systems,ECE,2
STU00305,EC301,Signals and Systems,ECE,3
STU00305,EC301,Signals and Systems,ECE,4
STU00306,EC301,Signals and Systems,ECE,1
STU00306,EC303,Communication Systems,ECE,2
STU00306,EC301,Signals and Systems,ECE,3
STU00306,EC305,Microprocessors,ECE,4
STU00306,EC304,VLSI Design,ECE,5
STU00306,EC305,Microprocessors,ECE,6
STU00307,CE301,Structural Analysis,CIVIL,1
STU00307,CE301,Structural Analysis,CIVIL,2
STU00307,CE305,Transportation Eng,CIVIL,3
STU00307,CE302,Geotechnical Eng,CIVIL,4
STU00307,CE305,Transportation Eng,CIVIL,5
STU00308,EE305,Circuit Theory,EEE,1
STU00308,EE302,Control Systems,EEE,2
STU00308,EE303,Electrical Machines,EEE,3
STU00309,EC303,Communication Systems,ECE,1
STU00309,EC304,VLSI Design,ECE,2
STU00309,EC304,VLSI Design,ECE,3
STU00309,EC303,Communication Systems,ECE,4
STU00309,EC303,Communication Systems,ECE,5
STU00309,EC305,Microprocessors,ECE,6
STU00310,EC303,Communication Systems,ECE,1
STU00310,EC303,Communication Systems,ECE,2
STU00310,EC302,Digital Electronics,ECE,3
STU00310,EC305,Microprocessors,ECE,4
STU00311,CS303,Operating Systems,CSE,1
STU00311,CS304,Computer Networks,CSE,2
STU00311,CS301,Data Structures,CSE,3
STU00312,ME305,Heat Transfer,MECH,1
STU00312,ME303,Machine Design,MECH,2
STU00313,EC301,Signals and Systems,ECE,1
STU00313,EC303,Communication Systems,ECE,2
STU00313,EC304,VLSI Design,ECE,3
STU00313,EC301,Signals and Systems,ECE,4
STU00314,IT304,Information Security,IT,1
STU00314,IT301,Web Technologies,IT,2
STU00314,IT304,Information Security,IT,3
STU00314,IT304,Information Security,IT,4
STU00314,IT302,Cloud Computing,IT,5
STU00315,IT304,Information Security,IT,1
STU00315,IT303,Software Engineering,IT,2
STU00315,IT303,Software Engineering,IT,3
STU00316,EE305,Circuit Theory,EEE,1
STU00316,EE301,Power Systems,EEE,2
STU00316,EE304,Power Electronics,EEE,3
STU00317,CE303,Surveying,CIVIL,1
STU00317,CE301,Structural Analysis,CIVIL,2
STU00317,CE302,Geotechnical Eng,CIVIL,3
STU00318,ME303,Machine Design,MECH,1
STU00318,ME302,Fluid Mechanics,MECH,2
STU00318,ME304,Manufacturing Tech,MECH,3
STU00319,CE302,Geotechnical Eng,CIVIL,1
STU00319,CE304,Concrete Tech,CIVIL,2
STU00320,ME304,Manufacturing Tech,MECH,1
STU00320,ME305,Heat Transfer,MECH,2
STU00321,IT303,Software Engineering,IT,1
STU00321,IT305,Mobile Computing,IT,2
STU00321,IT302,Cloud Computing,IT,3
STU00322,CE301,Structural Analysis,CIVIL,1
STU00322,CE302,Geotechnical Eng,CIVIL,2
STU00323,IT301,Web Technologies,IT,1
STU00323,IT301,Web Technologies,IT,2
STU00323,IT304,Information Security,IT,3
STU00323,IT304,Information Security,IT,4
STU00323,IT303,Software Engineering,IT,5
STU00323,IT304,Information Security,IT,6
STU00324,EC302,Digital Electronics,ECE,1
STU00324,EC305,Microprocessors,ECE,2
STU00324,EC302,Digital Electronics,ECE,3
STU00324,EC301,Signals and Systems,ECE,4
STU00324,EC302,Digital Electronics,ECE,5
STU00325,CE304,Concrete Tech,CIVIL,1
STU00325,CE305,Transportation Eng,CIVIL,2
STU00325,CE302,Geotechnical Eng,CIVIL,3
STU00326,EC301,Signals and Systems,ECE,1
STU00326,EC304,VLSI Design,ECE,2
STU00326,EC303,Communication Systems,ECE,3
STU00327,ME304,Manufacturing Tech,MECH,1
STU00327,ME305,Heat Transfer,MECH,2
STU00327,ME301,Thermodynamics,MECH,3
STU00328,EE304,Power Electronics,EEE,1
STU00328,EE302,Control Systems,EEE,2
STU00328,EE303,Electrical Machines,EEE,3
STU00328,EE304,Power Electronics,EEE,4
STU00328,EE305,Circuit Theory,EEE,5
STU00329,IT303,Software Engineering,IT,1
