student_id,semester,gpa,backlogs,pass_fail,academic_status,cgpa
STU00134,3,5.5,0,PASS,AVERAGE,6.38
STU00134,4,5.91,0,PASS,AVERAGE,6.26
STU00135,1,5.75,0,PASS,AVERAGE,5.75
STU00135,2,6.1,0,PASS,AVERAGE,5.92
STU00136,1,5.45,0,PASS,AVERAGE,5.45
STU00136,2,7.52,0,PASS,GOOD,6.48
STU00137,1,6.07,0,PASS,AVERAGE,6.07
STU00137,2,4.21,3,FAIL,AT_RISK,5.14
STU00137,3,6.18,0,PASS,AVERAGE,5.49
STU00138,1,5.01,0,PASS,AVERAGE,5.01
STU00138,2,7.12,0,PASS,GOOD,6.06
STU00138,3,5.63,0,PASS,AVERAGE,5.92
STU00139,1,6.61,0,PASS,AVERAGE,6.61
STU00139,2,7.13,0,PASS,GOOD,6.87
STU00140,1,6.48,0,PASS,AVERAGE,6.48
STU00140,2,7.41,0,PASS,GOOD,6.94
STU00141,1,6.0,0,PASS,AVERAGE,6.0
STU00141,2,6.19,0,PASS,AVERAGE,6.1
STU00142,1,7.66,0,PASS,GOOD,7.66
STU00142,2,6.28,0,PASS,AVERAGE,6.97
STU00142,3,7.34,0,PASS,GOOD,7.09
STU00142,4,8.41,0,PASS,GOOD,7.42
STU00143,1,6.5,0,PASS,AVERAGE,6.5
STU00143,2,6.66,0,PASS,AVERAGE,6.58
STU00143,3,5.1,0,PASS,AVERAGE,6.09
STU00143,4,5.13,0,PASS,AVERAGE,5.85
STU00143,5,3.8,0,PASS,AT_RISK,5.44
STU00143,6,4.8,1,PASS,AT_RISK,5.33
STU00144,1,5.31,0,PASS,AVERAGE,5.31
STU00144,2,3.1,2,FAIL,AT_RISK,4.2
STU00145,1,8.23,0,PASS,GOOD,8.23
STU00145,2,7.04,0,PASS,GOOD,7.64
STU00145,3,5.69,0,PASS,AVERAGE,6.99
STU00145,4,6.38,0,PASS,AVERAGE,6.84
STU00145,5,6.76,0,PASS,AVERAGE,6.82
STU00146,1,5.06,0,PASS,AVERAGE,5.06
STU00146,2,2.98,1,FAIL,AT_RISK,4.02
STU00146,3,4.35,1,PASS,AT_RISK,4.13
STU00146,4,5.14,0,PASS,AVERAGE,4.38
STU00146,5,2.47,3,FAIL,AT_RISK,4.0
STU00147,1,7.48,0,PASS,GOOD,7.48
STU00147,2,5.64,0,PASS,AVERAGE,6.56
STU00147,3,7.14,0,PASS,GOOD,6.75
STU00147,4,6.94,0,PASS,AVERAGE,6.8
STU00147,5,6.02,0,PASS,AVERAGE,6.64
STU00148,1,8.95,0,PASS,EXCELLENT,8.95
STU00148,2,7.77,0,PASS,GOOD,8.36
STU00149,1,6.93,0,PASS,AVERAGE,6.93
STU00149,2,7.92,0,PASS,GOOD,7.42
STU00149,3,7.48,0,PASS,GOOD,7.44
STU00150,1,6.6,0,PASS,AVERAGE,6.6
STU00150,2,6.62,0,PASS,AVERAGE,6.61
STU00150,3,5.47,0,PASS,AVERAGE,6.23
STU00150,4,7.39,0,PASS,GOOD,6.52
STU00150,5,5.74,0,PASS,AVERAGE,6.36
STU00151,1,5.96,0,PASS,AVERAGE,5.96
STU00151,2,8.58,0,PASS,EXCELLENT,7.27
STU00151,3,4.89,0,PASS,AT_RISK,6.48
STU00152,1,7.92,0,PASS,GOOD,7.92
STU00152,2,7.6,0,PASS,GOOD,7.76
STU00152,3,9.49,0,PASS,EXCELLENT,8.34
STU00153,1,4.36,0,PASS,AT_RISK,4.36
STU00153,2,3.37,2,FAIL,AT_RISK,3.86
STU00154,1,3.92,0,PASS,AT_RISK,3.92
STU00154,2,4.65,0,PASS,AT_RISK,4.28
STU00155,1,3.97,2,FAIL,AT_RISK,3.97
STU00155,2,3.83,3,FAIL,AT_RISK,3.9
STU00155,3,3.93,0,PASS,AT_RISK,3.91
STU00155,4,5.95,0,PASS,AVERAGE,4.42
STU00155,5,4.15,0,PASS,AT_RISK,4.37
STU00155,6,3.7,0,PASS,AT_RISK,4.26
STU00156,1,7.87,0,PASS,GOOD,7.87
STU00156,2,9.28,0,PASS,EXCELLENT,8.57
STU00156,3,7.62,0,PASS,GOOD,8.26
STU00156,4,8.93,0,PASS,EXCELLENT,8.43
STU00156,5,8.07,0,PASS,GOOD,8.35
STU00156,6,7.45,0,PASS,GOOD,8.2
STU00157,1,7.62,0,PASS,GOOD,7.62
STU00157,2,8.9,0,PASS,EXCELLENT,8.26
STU00157,3,6.95,0,PASS,AVERAGE,7.82
STU00157,4,8.52,0,PASS,EXCELLENT,8.0
STU00158,1,8.63,0,PASS,EXCELLENT,8.63
STU00158,2,10.0,0,PASS,EXCELLENT,9.32
STU00158,3,9.64,0,PASS,EXCELLENT,9.42
STU00158,4,8.41,0,PASS,GOOD,9.17
STU00159,1,8.24,0,PASS,GOOD,8.24
STU00159,2,6.73,0,PASS,AVERAGE,7.48
STU00159,3,7.73,0,PASS,GOOD,7.57
STU00159,4,9.0,0,PASS,EXCELLENT,7.93
STU00159,5,6.81,0,PASS,AVERAGE,7.7
STU00159,6,8.81,0,PASS,EXCELLENT,7.89
STU00160,1,7.93,0,PASS,GOOD,7.93
STU00160,2,6.54,0,PASS,AVERAGE,7.24
STU00160,3,7.28,0,PASS,GOOD,7.25
STU00160,4,7.06,0,PASS,GOOD,7.2
STU00160,5,5.82,0,PASS,AVERAGE,6.93
STU00161,1,6.77,0,PASS,AVERAGE,6.77
STU00161,2,5.71,0,PASS,AVERAGE,6.24
STU00162,1,8.22,0,PASS,GOOD,8.22
STU00162,2,6.36,0,PASS,AVERAGE,7.29
STU00163,1,6.8,0,PASS,AVERAGE,6.8
STU00163,2,6.82,0,PASS,AVERAGE,6.81
STU00164,1,7.54,0,PASS,GOOD,7.54
STU00164,2,7.68,0,PASS,GOOD,7.61
STU00165,1,5.16,0,PASS,AVERAGE,5.16
STU00165,2,5.74,0,PASS,AVERAGE,5.45
STU00166,1,9.24,0,PASS,EXCELLENT,9.24
STU00166,2,8.34,0,PASS,GOOD,8.79
STU00166,3,6.72,0,PASS,AVERAGE,8.1
STU00166,4,7.95,0,PASS,GOOD,8.06
STU00167,1,5.24,0,PASS,AVERAGE,5.24
STU00167,2,5.14,0,PASS,AVERAGE,5.19
STU00167,3,8.13,0,PASS,GOOD,6.17
STU00167,4,6.54,0,PASS,AVERAGE,6.26
STU00167,5,5.72,0,PASS,AVERAGE,6.15
STU00168,1,5.45,0,PASS,AVERAGE,5.45
STU00168,2,6.34,0,PASS,AVERAGE,5.9
STU00169,1,7.09,0,PASS,GOOD,7.09
STU00169,2,8.83,0,PASS,EXCELLENT,7.96
STU00169,3,7.17,0,PASS,GOOD,7.7
STU00169,4,6.92,0,PASS,AVERAGE,7.5
STU00169,5,6.97,0,PASS,AVERAGE,7.4
STU00169,6,6.89,0,PASS,AVERAGE,7.31
STU00170,1,8.09,0,PASS,GOOD,8.09
STU00170,2,7.59,0,PASS,GOOD,7.84
STU00170,3,7.05,0,PASS,GOOD,7.58
STU00170,4,6.58,0,PASS,AVERAGE,7.33
STU00171,1,5.26,0,PASS,AVERAGE,5.26
STU00171,2,6.26,0,PASS,AVERAGE,5.76
STU00171,3,4.63,1,PASS,AT_RISK,5.38
STU00171,4,6.56,0,PASS,AVERAGE,5.68
STU00172,1,8.2,0,PASS,GOOD,8.2
STU00172,2,8.16,0,PASS,GOOD,8.18
STU00172,3,8.18,0,PASS,GOOD,8.18
STU00172,4,8.3,0,PASS,GOOD,8.21
STU00172,5,9.63,0,PASS,EXCELLENT,8.49
STU00172,6,9.77,0,PASS,EXCELLENT,8.71
STU00173,1,7.21,0,PASS,GOOD,7.21
STU00173,2,7.5,0,PASS,GOOD,7.36
STU00173,3,8.86,0,PASS,EXCELLENT,7.86
STU00173,4,7.59,0,PASS,GOOD,7.79
STU00173,5,8.22,0,PASS,GOOD,7.88
STU00173,6,7.38,0,PASS,GOOD,7.79
STU00174,1,6.88,0,PASS,AVERAGE,6.88
STU00174,2,5.97,0,PASS,AVERAGE,6.42
STU00175,1,6.88,0,PASS,AVERAGE,6.88
STU00175,2,8.66,0,PASS,EXCELLENT,7.77
STU00175,3,6.66,0,PASS,AVERAGE,7.4
STU00176,1,6.96,0,PASS,AVERAGE,6.96
STU00176,2,7.37,0,PASS,GOOD,7.16
STU00177,1,7.75,0,PASS,GOOD,7.75
STU00177,2,6.03,0,PASS,AVERAGE,6.89
STU00178,1,6.9,0,PASS,AVERAGE,6.9
STU00178,2,6.59,0,PASS,AVERAGE,6.74
STU00178,3,8.53,0,PASS,EXCELLENT,7.34
STU00178,4,5.47,0,PASS,AVERAGE,6.87
STU00178,5,7.17,0,PASS,GOOD,6.93
STU00179,1,7.42,0,PASS,GOOD,7.42
STU00179,2,7.86,0,PASS,GOOD,7.64
STU00179,3,5.37,0,PASS,AVERAGE,6.88
STU00180,1,8.08,0,PASS,GOOD,8.08
STU00180,2,7.57,0,PASS,GOOD,7.82
STU00180,3,7.03,0,PASS,GOOD,7.56
STU00180,4,7.96,0,PASS,GOOD,7.66
STU00181,1,7.53,0,PASS,GOOD,7.53
STU00181,2,7.05,0,PASS,GOOD,7.29
STU00181,3,8.59,0,PASS,EXCELLENT,7.72
STU00181,4,9.11,0,PASS,EXCELLENT,8.07
STU00181,5,6.91,0,PASS,AVERAGE,7.84
STU00182,1,9.81,0,PASS,EXCELLENT,9.81
STU00182,2,7.48,0,PASS,GOOD,8.64
STU00182,3,8.59,0,PASS,EXCELLENT,8.63
STU00183,1,5.25,0,PASS,AVERAGE,5.25
STU00183,2,5.67,0,PASS,AVERAGE,5.46
STU00183,3,7.78,0,PASS,GOOD,6.23
STU00184,1,7.43,0,PASS,GOOD,7.43
STU00184,2,7.86,0,PASS,GOOD,7.64
STU00184,3,7.43,0,PASS,GOOD,7.57
STU00185,1,8.18,0,PASS,GOOD,8.18
STU00185,2,8.3,0,PASS,GOOD,8.24
STU00185,3,8.91,0,PASS,EXCELLENT,8.46
STU00185,4,7.73,0,PASS,GOOD,8.28
STU00185,5,8.17,0,PASS,GOOD,8.26
STU00186,1,5.09,0,PASS,AVERAGE,5.09
STU00186,2,5.35,0,PASS,AVERAGE,5.22
STU00186,3,3.6,0,PASS,AT_RISK,4.68
STU00186,4,5.25,0,PASS,AVERAGE,4.82
STU00187,1,5.28,0,PASS,AVERAGE,5.28
STU00187,2,6.46,0,PASS,AVERAGE,5.87
STU00187,3,6.29,0,PASS,AVERAGE,6.01
STU00188,1,7.58,0,PASS,GOOD,7.58
STU00188,2,6.0,0,PASS,AVERAGE,6.79
STU00188,3,6.5,0,PASS,AVERAGE,6.69
STU00188,4,5.1,0,PASS,AVERAGE,6.3
STU00189,1,6.32,0,PASS,AVERAGE,6.32
STU00189,2,6.04,0,PASS,AVERAGE,6.18
STU00189,3,3.5,3,FAIL,AT_RISK,5.29
STU00190,1,5.39,0,PASS,AVERAGE,5.39
STU00190,2,7.94,0,PASS,GOOD,6.66
STU00190,3,5.36,0,PASS,AVERAGE,6.23
STU00190,4,6.41,0,PASS,AVERAGE,6.28
STU00190,5,6.35,0,PASS,AVERAGE,6.29
STU00191,1,2.83,3,FAIL,AT_RISK,2.83
STU00191,2,4.46,0,PASS,AT_RISK,3.64
STU00191,3,3.67,2,FAIL,AT_RISK,3.65
STU00191,4,4.93,0,PASS,AT_RISK,3.97
STU00192,1,7.11,0,PASS,GOOD,7.11
STU00192,2,7.28,0,PASS,GOOD,7.2
STU00193,1,6.05,0,PASS,AVERAGE,6.05
STU00193,2,6.18,0,PASS,AVERAGE,6.12
STU00194,1,6.27,0,PASS,AVERAGE,6.27
STU00194,2,5.76,0,PASS,AVERAGE,6.02
STU00194,3,4.4,2,FAIL,AT_RISK,5.48
STU00194,4,6.38,0,PASS,AVERAGE,5.7
STU00194,5,3.13,2,FAIL,AT_RISK,5.19
STU00194,6,3.76,1,FAIL,AT_RISK,4.95
STU00195,1,8.19,0,PASS,GOOD,8.19
STU00195,2,6.69,0,PASS,AVERAGE,7.44
STU00196,1,6.5,0,PASS,AVERAGE,6.5
STU00196,2,4.6,0,PASS,AT_RISK,5.55
STU00196,3,6.69,0,PASS,AVERAGE,5.93
STU00196,4,5.83,0,PASS,AVERAGE,5.9
STU00196,5,6.71,0,PASS,AVERAGE,6.07
STU00197,1,7.33,0,PASS,GOOD,7.33
STU00197,2,6.59,0,PASS,AVERAGE,6.96
STU00197,3,7.65,0,PASS,GOOD,7.19
STU00197,4,8.11,0,PASS,GOOD,7.42
STU00197,5,7.26,0,PASS,GOOD,7.39
STU00197,6,8.31,0,PASS,GOOD,7.54
STU00198,1,6.5,0,PASS,AVERAGE,6.5
STU00198,2,6.33,0,PASS,AVERAGE,6.42
STU00198,3,6.38,0,PASS,AVERAGE,6.4
STU00198,4,5.43,0,PASS,AVERAGE,6.16
STU00198,5,5.7,0,PASS,AVERAGE,6.07
STU00198,6,5.76,0,PASS,AVERAGE,6.02
STU00199,1,7.72,0,PASS,GOOD,7.72
STU00199,2,4.65,1,PASS,AT_RISK,6.18
STU00199,3,7.25,0,PASS,GOOD,6.54
STU00199,4,7.35,0,PASS,GOOD,6.74
STU00199,5,6.01,0,PASS,AVERAGE,6.6
STU00200,1,7.03,0,PASS,GOOD,7.03
STU00200,2,7.07,0,PASS,GOOD,7.05
STU00200,3,6.56,0,PASS,AVERAGE,6.89
STU00200,4,5.98,0,PASS,AVERAGE,6.66
STU00200,5,5.88,0,PASS,AVERAGE,6.5
STU00201,1,10.0,0,PASS,EXCELLENT,10.0
STU00201,2,10.0,0,PASS,EXCELLENT,10.0
STU00201,3,8.29,0,PASS,GOOD,9.43
STU00201,4,9.74,0,PASS,EXCELLENT,9.51
STU00202,1,6.16,0,PASS,AVERAGE,6.16
STU00202,2,6.41,0,PASS,AVERAGE,6.28
STU00202,3,7.26,0,PASS,GOOD,6.61
STU00203,1,8.15,0,PASS,GOOD,8.15
STU00203,2,6.06,0,PASS,AVERAGE,7.1
STU00203,3,7.35,0,PASS,GOOD,7.19
STU00203,4,6.3,0,PASS,AVERAGE,6.96
STU00203,5,6.28,0,PASS,AVERAGE,6.83
STU00203,6,4.34,0,PASS,AT_RISK,6.41
STU00204,1,6.6,0,PASS,AVERAGE,6.6
STU00204,2,7.66,0,PASS,GOOD,7.13
STU00204,3,6.8,0,PASS,AVERAGE,7.02
STU00205,1,4.83,0,PASS,AT_RISK,4.83
STU00205,2,5.71,0,PASS,AVERAGE,5.27
STU00205,3,4.95,0,PASS,AT_RISK,5.16
STU00206,1,10.0,0,PASS,EXCELLENT,10.0
STU00206,2,8.35,0,PASS,GOOD,9.18
STU00206,3,8.58,0,PASS,EXCELLENT,8.98
STU00206,4,9.19,0,PASS,EXCELLENT,9.03
STU00206,5,8.44,0,PASS,GOOD,8.91
STU00206,6,8.33,0,PASS,GOOD,8.82
STU00207,1,9.32,0,PASS,EXCELLENT,9.32
STU00207,2,8.01,0,PASS,GOOD,8.66
STU00207,3,7.01,0,PASS,GOOD,8.11
STU00207,4,6.38,0,PASS,AVERAGE,7.68
STU00207,5,7.17,0,PASS,GOOD,7.58
STU00207,6,6.98,0,PASS,AVERAGE,7.48
STU00208,1,5.43,0,PASS,AVERAGE,5.43
STU00208,2,6.12,0,PASS,AVERAGE,5.78
STU00208,3,4.88,0,PASS,AT_RISK,5.48
STU00208,4,6.55,0,PASS,AVERAGE,5.74
STU00208,5,5.54,0,PASS,AVERAGE,5.7
STU00209,1,6.66,0,PASS,AVERAGE,6.66
STU00209,2,7.43,0,PASS,GOOD,7.04
STU00209,3,6.93,0,PASS,AVERAGE,7.01
STU00210,1,7.62,0,PASS,GOOD,7.62
STU00210,2,6.65,0,PASS,AVERAGE,7.14
STU00210,3,7.03,0,PASS,GOOD,7.1
STU00210,4,9.37,0,PASS,EXCELLENT,7.67
STU00210,5,8.06,0,PASS,GOOD,7.75
STU00211,1,4.92,0,PASS,AT_RISK,4.92
STU00211,2,4.41,1,PASS,AT_RISK,4.66
STU00211,3,4.31,0,PASS,AT_RISK,4.55
STU00212,1,6.64,0,PASS,AVERAGE,6.64
STU00212,2,10.0,0,PASS,EXCELLENT,8.32
STU00212,3,7.18,0,PASS,GOOD,7.94
STU00212,4,7.96,0,PASS,GOOD,7.94
STU00212,5,7.57,0,PASS,GOOD,7.87
STU00213,1,5.83,0,PASS,AVERAGE,5.83
STU00213,2,5.53,0,PASS,AVERAGE,5.68
STU00213,3,6.06,0,PASS,AVERAGE,5.81
STU00213,4,7.38,0,PASS,GOOD,6.2
STU00213,5,6.54,0,PASS,AVERAGE,6.27
STU00214,1,6.86,0,PASS,AVERAGE,6.86
STU00214,2,6.48,0,PASS,AVERAGE,6.67
STU00214,3,6.72,0,PASS,AVERAGE,6.69
STU00215,1,3.39,3,FAIL,AT_RISK,3.39
STU00215,2,4.98,0,PASS,AT_RISK,4.19
STU00216,1,7.08,0,PASS,GOOD,7.08
STU00216,2,8.17,0,PASS,GOOD,7.62
STU00217,1,9.93,0,PASS,EXCELLENT,9.93
STU00217,2,9.13,0,PASS,EXCELLENT,9.53
STU00217,3,8.01,0,PASS,GOOD,9.02
STU00218,1,7.65,0,PASS,GOOD,7.65
STU00218,2,9.23,0,PASS,EXCELLENT,8.44
STU00218,3,6.75,0,PASS,AVERAGE,7.88
STU00218,4,6.95,0,PASS,AVERAGE,7.64
STU00218,5,7.43,0,PASS,GOOD,7.6
STU00218,6,6.79,0,PASS,AVERAGE,7.47
STU00219,1,10.0,0,PASS,EXCELLENT,10.0
STU00219,2,8.51,0,PASS,EXCELLENT,9.25
STU00219,3,8.07,0,PASS,GOOD,8.86
STU00220,1,8.28,0,PASS,GOOD,8.28
STU00220,2,6.71,0,PASS,AVERAGE,7.49
STU00220,3,8.21,0,PASS,GOOD,7.73
STU00221,1,7.56,0,PASS,GOOD,7.56
STU00221,2,6.39,0,PASS,AVERAGE,6.98
STU00221,3,8.32,0,PASS,GOOD,7.42
STU00221,4,7.35,0,PASS,GOOD,7.4
STU00221,5,7.0,0,PASS,GOOD,7.32
STU00222,1,7.05,0,PASS,GOOD,7.05
STU00222,2,6.67,0,PASS,AVERAGE,6.86
STU00222,3,6.14,0,PASS,AVERAGE,6.62
STU00222,4,6.88,0,PASS,AVERAGE,6.68
STU00222,5,5.19,0,PASS,AVERAGE,6.39
STU00223,1,8.61,0,PASS,EXCELLENT,8.61
STU00223,2,8.43,0,PASS,GOOD,8.52
STU00224,1,9.16,0,PASS,EXCELLENT,9.16
STU00224,2,7.19,0,PASS,GOOD,8.18
STU00225,1,7.59,0,PASS,GOOD,7.59
STU00225,2,9.38,0,PASS,EXCELLENT,8.48
STU00225,3,7.76,0,PASS,GOOD,8.24
STU00226,1,8.22,0,PASS,GOOD,8.22
STU00226,2,7.66,0,PASS,GOOD,7.94
STU00226,3,9.83,0,PASS,EXCELLENT,8.57
STU00226,4,8.46,0,PASS,GOOD,8.54
STU00227,1,4.76,0,PASS,AT_RISK,4.76
STU00227,2,5.83,0,PASS,AVERAGE,5.3
STU00228,1,7.13,0,PASS,GOOD,7.13
STU00228,2,8.44,0,PASS,GOOD,7.78
STU00228,3,9.15,0,PASS,EXCELLENT,8.24
STU00228,4,9.14,0,PASS,EXCELLENT,8.46
STU00228,5,7.63,0,PASS,GOOD,8.3
STU00229,1,8.54,0,PASS,EXCELLENT,8.54
STU00229,2,8.49,0,PASS,GOOD,8.52
STU00229,3,8.32,0,PASS,GOOD,8.45
STU00229,4,8.0,0,PASS,GOOD,8.34
STU00229,5,8.44,0,PASS,GOOD,8.36
STU00230,1,7.89,0,PASS,GOOD,7.89
STU00230,2,8.49,0,PASS,GOOD,8.19
STU00230,3,6.66,0,PASS,AVERAGE,7.68
STU00231,1,8.88,0,PASS,EXCELLENT,8.88
STU00231,2,4.88,0,PASS,AT_RISK,6.88
STU00231,3,5.42,0,PASS,AVERAGE,6.39
STU00231,4,6.46,0,PASS,AVERAGE,6.41
STU00232,1,5.13,0,PASS,AVERAGE,5.13
STU00232,2,5.58,0,PASS,AVERAGE,5.36
STU00232,3,5.64,0,PASS,AVERAGE,5.45
STU00232,4,5.43,0,PASS,AVERAGE,5.44
STU00233,1,6.77,0,PASS,AVERAGE,6.77
STU00233,2,7.78,0,PASS,GOOD,7.28
STU00233,3,6.8,0,PASS,AVERAGE,7.12
STU00233,4,7.75,0,PASS,GOOD,7.28
STU00233,5,8.64,0,PASS,EXCELLENT,7.55
STU00233,6,5.94,0,PASS,AVERAGE,7.28
STU00234,1,7.62,0,PASS,GOOD,7.62
STU00234,2,7.84,0,PASS,GOOD,7.73
STU00235,1,8.4,0,PASS,GOOD,8.4
STU00235,2,9.31,0,PASS,EXCELLENT,8.86
STU00235,3,8.7,0,PASS,EXCELLENT,8.8
STU00235,4,9.71,0,PASS,EXCELLENT,9.03
STU00235,5,7.2,0,PASS,GOOD,8.66
STU00236,1,8.41,0,PASS,GOOD,8.41
STU00236,2,7.71,0,PASS,GOOD,8.06
STU00236,3,8.11,0,PASS,GOOD,8.08
STU00236,4,7.94,0,PASS,GOOD,8.04
STU00236,5,7.4,0,PASS,GOOD,7.91
STU00236,6,7.76,0,PASS,GOOD,7.89
STU00237,1,6.6,0,PASS,AVERAGE,6.6
STU00237,2,3.33,2,FAIL,AT_RISK,4.96
STU00237,3,7.03,0,PASS,GOOD,5.65
STU00237,4,5.6,0,PASS,AVERAGE,5.64
STU00237,5,4.09,0,PASS,AT_RISK,5.33
STU00237,6,4.77,0,PASS,AT_RISK,5.24
STU00238,1,4.26,2,FAIL,AT_RISK,4.26
STU00238,2,5.86,0,PASS,AVERAGE,5.06
STU00238,3,6.67,0,PASS,AVERAGE,5.6
STU00238,4,6.13,0,PASS,AVERAGE,5.73
STU00239,1,7.8,0,PASS,GOOD,7.8
STU00239,2,7.19,0,PASS,GOOD,7.5
STU00240,1,7.49,0,PASS,GOOD,7.49
STU00240,2,8.82,0,PASS,EXCELLENT,8.16
STU00240,3,7.89,0,PASS,GOOD,8.07
STU00241,1,7.45,0,PASS,GOOD,7.45
STU00241,2,6.57,0,PASS,AVERAGE,7.01
STU00241,3,5.79,0,PASS,AVERAGE,6.6
STU00241,4,4.6,1,PASS,AT_RISK,6.1
STU00241,5,5.73,0,PASS,AVERAGE,6.03
STU00242,1,7.71,0,PASS,GOOD,7.71
STU00242,2,8.0,0,PASS,GOOD,7.86
STU00242,3,8.64,0,PASS,EXCELLENT,8.12
STU00242,4,7.85,0,PASS,GOOD,8.05
STU00242,5,8.5,0,PASS,GOOD,8.14
STU00242,6,8.28,0,PASS,GOOD,8.16
STU00243,1,8.25,0,PASS,GOOD,8.25
STU00243,2,6.36,0,PASS,AVERAGE,7.3
STU00243,3,5.36,0,PASS,AVERAGE,6.66
STU00243,4,5.51,0,PASS,AVERAGE,6.37
STU00243,5,5.92,0,PASS,AVERAGE,6.28
STU00244,1,6.43,0,PASS,AVERAGE,6.43
STU00244,2,4.21,1,PASS,AT_RISK,5.32
STU00245,1,6.15,0,PASS,AVERAGE,6.15
STU00245,2,6.04,0,PASS,AVERAGE,6.1
STU00245,3,7.38,0,PASS,GOOD,6.52
STU00245,4,5.3,0,PASS,AVERAGE,6.22
STU00245,5,5.75,0,PASS,AVERAGE,6.12
STU00245,6,5.94,0,PASS,AVERAGE,6.09
STU00246,1,4.65,0,PASS,AT_RISK,4.65
STU00246,2,4.51,0,PASS,AT_RISK,4.58
STU00247,1,2.52,1,FAIL,AT_RISK,2.52
STU00247,2,5.16,0,PASS,AVERAGE,3.84
STU00247,3,3.97,1,FAIL,AT_RISK,3.88
STU00248,1,9.04,0,PASS,EXCELLENT,9.04
STU00248,2,9.91,0,PASS,EXCELLENT,9.48
STU00249,1,7.57,0,PASS,GOOD,7.57
STU00249,2,8.5,0,PASS,GOOD,8.04
STU00249,3,8.11,0,PASS,GOOD,8.06
STU00249,4,7.54,0,PASS,GOOD,7.93
STU00250,1,4.12,0,PASS,AT_RISK,4.12
STU00250,2,5.53,0,PASS,AVERAGE,4.82
STU00250,3,4.48,0,PASS,AT_RISK,4.71
STU00251,1,7.54,0,PASS,GOOD,7.54
STU00251,2,4.69,0,PASS,AT_RISK,6.12
STU00252,1,7.41,0,PASS,GOOD,7.41
STU00252,2,6.7,0,PASS,AVERAGE,7.06
STU00252,3,7.66,0,PASS,GOOD,7.26
STU00252,4,8.17,0,PASS,GOOD,7.48
STU00252,5,7.14,0,PASS,GOOD,7.42
STU00253,1,7.46,0,PASS,GOOD,7.46
STU00253,2,8.4,0,PASS,GOOD,7.93
STU00253,3,9.03,0,PASS,EXCELLENT,8.3
STU00253,4,7.69,0,PASS,GOOD,8.14
STU00254,1,5.43,0,PASS,AVERAGE,5.43
STU00254,2,6.83,0,PASS,AVERAGE,6.13
STU00255,1,6.97,0,PASS,AVERAGE,6.97
STU00255,2,6.65,0,PASS,AVERAGE,6.81
STU00255,3,6.96,0,PASS,AVERAGE,6.86
STU00255,4,7.79,0,PASS,GOOD,7.09
STU00255,5,7.34,0,PASS,GOOD,7.14
STU00255,6,6.3,0,PASS,AVERAGE,7.0
STU00256,1,6.07,0,PASS,AVERAGE,6.07
STU00256,2,8.77,0,PASS,EXCELLENT,7.42
STU00256,3,6.59,0,PASS,AVERAGE,7.14
STU00257,1,8.05,0,PASS,GOOD,8.05
STU00257,2,9.2,0,PASS,EXCELLENT,8.62
STU00258,1,4.81,0,PASS,AT_RISK,4.81
STU00258,2,3.95,1,PASS,AT_RISK,4.38
STU00259,1,8.96,0,PASS,EXCELLENT,8.96
STU00259,2,8.55,0,PASS,EXCELLENT,8.76
STU00259,3,8.99,0,PASS,EXCELLENT,8.83
STU00260,1,7.07,0,PASS,GOOD,7.07
STU00260,2,7.66,0,PASS,GOOD,7.36
STU00260,3,7.6,0,PASS,GOOD,7.44
STU00261,1,7.43,0,PASS,GOOD,7.43
STU00261,2,6.89,0,PASS,AVERAGE,7.16
STU00261,3,6.5,0,PASS,AVERAGE,6.94
STU00261,4,5.92,0,PASS,AVERAGE,6.68
STU00261,5,6.15,0,PASS,AVERAGE,6.58
STU00262,1,8.54,0,PASS,EXCELLENT,8.54
STU00262,2,7.31,0,PASS,GOOD,7.92
STU00262,3,7.93,0,PASS,GOOD,7.93
STU00262,4,8.71,0,PASS,EXCELLENT,8.12
STU00262,5,8.33,0,PASS,GOOD,8.16
STU00262,6,8.49,0,PASS,GOOD,8.22
STU00263,1,9.94,0,PASS,EXCELLENT,9.94
STU00263,2,8.92,0,PASS,EXCELLENT,9.43
STU00264,1,7.57,0,PASS,GOOD,7.57
STU00264,2,7.02,0,PASS,GOOD,7.3
STU00264,3,7.19,0,PASS,GOOD,7.26
STU00265,1,9.23,0,PASS,EXCELLENT,9.23
STU00265,2,9.0,0,PASS,EXCELLENT,9.12
STU00265,3,7.6,0,PASS,GOOD,8.61
STU00265,4,8.34,0,PASS,GOOD,8.54
STU00265,5,7.94,0,PASS,GOOD,8.42
STU00266,1,8.37,0,PASS,GOOD,8.37
STU00266,2,7.37,0,PASS,GOOD,7.87
STU00266,3,7.51,0,PASS,GOOD,7.75
STU00267,1,6.26,0,PASS,AVERAGE,6.26
STU00267,2,8.92,0,PASS,EXCELLENT,7.59
STU00267,3,9.41,0,PASS,EXCELLENT,8.2
STU00268,1,9.01,0,PASS,EXCELLENT,9.01
STU00268,2,8.07,0,PASS,GOOD,8.54
STU00269,1,6.02,0,PASS,AVERAGE,6.02
STU00269,2,7.03,0,PASS,GOOD,6.52
STU00269,3,7.38,0,PASS,GOOD,6.81
STU00270,1,7.07,0,PASS,GOOD,7.07
STU00270,2,9.17,0,PASS,EXCELLENT,8.12
STU00270,3,7.47,0,PASS,GOOD,7.9
STU00270,4,8.2,0,PASS,GOOD,7.98
STU00270,5,7.9,0,PASS,GOOD,7.96
